region,state,name,sex,age,2011,POPEST2012_CIV,POPEST2013_CIV,POPEST2014_CIV
4,2,Alaska,0,19,9637,9144,8854,8844
4,2,Alaska,0,20,10461,10222,9959,9641
4,2,Alaska,0,21,10313,10901,10947,10272
4,2,Alaska,0,22,9958,10844,11619,11288
4,2,Alaska,0,23,10256,10686,11687,12220
4,2,Alaska,0,24,10301,10864,11438,12081
4,2,Alaska,0,25,10676,10752,11390,11668
4,2,Alaska,0,26,10778,10870,11081,11542
4,2,Alaska,0,27,10421,11024,11114,11269
4,2,Alaska,0,28,10591,10635,11156,11183
4,2,Alaska,0,29,10256,10755,10816,11170
4,2,Alaska,0,30,9965,10404,10837,10962
4,2,Alaska,0,31,10014,9989,10391,10764
4,2,Alaska,0,32,9060,10065,9938,10436
4,2,Alaska,0,33,8938,9118,10074,9948
4,2,Alaska,0,34,8680,8981,9039,9993
4,2,Alaska,0,35,8351,8728,9017,9018
4,2,Alaska,0,36,8719,8398,8623,8970
4,2,Alaska,0,37,8265,8714,8244,8539
4,2,Alaska,0,38,8259,8334,8630,8107
4,2,Alaska,0,39,8719,8326,8259,8483
4,2,Alaska,0,40,9209,8755,8223,8193
4,2,Alaska,0,41,9669,9176,8594,8087
4,2,Alaska,0,42,8901,9616,8960,8469
4,2,Alaska,0,43,8785,8872,9495,8879
4,2,Alaska,0,44,9033,8778,8839,9391
4,2,Alaska,0,45,9293,9003,8620,8762
4,2,Alaska,0,46,10222,9239,8863,8514
4,2,Alaska,0,47,10472,10110,9013,8745
4,2,Alaska,0,48,10799,10334,9848,8801
4,2,Alaska,0,49,10985,10751,10157,9813
4,2,Alaska,0,50,11164,10904,10561,9987
4,2,Alaska,0,51,11638,10975,10648,10276
4,2,Alaska,0,52,11034,11509,10758,10491
4,2,Alaska,0,53,11106,10860,11145,10509
4,2,Alaska,0,54,11184,10914,10534,10917
4,2,Alaska,0,55,10644,11023,10580,10312
4,2,Alaska,0,56,10987,10368,10671,10277
4,2,Alaska,0,57,10451,10800,10149,10434
4,2,Alaska,0,58,9870,10250,10423,9822
4,2,Alaska,0,59,9389,9576,9873,10114
4,2,Alaska,0,60,8680,9142,9258,9567
4,2,Alaska,0,61,8388,8374,8711,8892
4,2,Alaska,0,62,7792,8150,8055,8389
4,2,Alaska,0,63,7070,7558,7781,7751
4,2,Alaska,0,64,7089,6837,7285,7447
4,2,Alaska,0,65,5194,6813,6581,7011
4,2,Alaska,0,66,5114,4993,6598,6338
4,2,Alaska,0,67,4792,4940,4862,6369
4,2,Alaska,0,68,4544,4552,4797,4653
4,2,Alaska,0,69,3983,4377,4342,4644
4,2,Alaska,0,70,3579,3812,4262,4149
4,2,Alaska,0,71,3120,3398,3611,4059
4,2,Alaska,0,72,2743,3029,3265,3484
4,2,Alaska,0,73,2607,2647,2910,3116
4,2,Alaska,0,74,2344,2510,2540,2783
4,2,Alaska,0,75,2148,2228,2396,2401
4,2,Alaska,0,76,2008,2069,2151,2287
4,2,Alaska,0,77,1829,1954,1983,2044
4,2,Alaska,0,78,1699,1728,1842,1867
4,2,Alaska,0,79,1559,1606,1630,1716
4,2,Alaska,0,80,1487,1488,1516,1517
4,2,Alaska,0,81,1408,1396,1391,1405
4,2,Alaska,0,82,1283,1348,1322,1303
4,2,Alaska,0,83,1152,1218,1234,1225
4,2,Alaska,0,84,964,1070,1101,1111
4,2,Alaska,0,85,5066,5326,5696,5931
4,2,Alaska,0,999,703524,710099,713666,714617
4,2,Alaska,1,0,6078,5592,5745,5695
4,2,Alaska,1,1,5578,6079,5562,5749
4,2,Alaska,1,2,5562,5527,6038,5471
4,2,Alaska,1,3,5696,5558,5474,5972
4,2,Alaska,1,4,5542,5652,5522,5382
4,2,Alaska,1,5,5452,5498,5553,5434
4,2,Alaska,1,6,5253,5442,5440,5520
4,2,Alaska,1,7,5257,5232,5439,5371
4,2,Alaska,1,8,5184,5256,5146,5390
4,2,Alaska,1,9,5158,5168,5258,5059
4,2,Alaska,1,10,5216,5161,5150,5139
4,2,Alaska,1,11,5477,5151,5167,5089
4,2,Alaska,1,12,5223,5480,5112,5119
4,2,Alaska,1,13,5087,5206,5442,5008
4,2,Alaska,1,14,5128,5102,5190,5367
4,2,Alaska,1,15,5205,5175,5062,5205
4,2,Alaska,1,16,5270,5201,5205,5039
4,2,Alaska,1,17,5464,5322,5327,5188
4,2,Alaska,1,18,5355,5100,5016,5031
4,2,Alaska,1,19,5186,4986,4772,4852
4,2,Alaska,1,20,5608,5561,5532,5313
4,2,Alaska,1,21,5350,5839,5965,5687
4,2,Alaska,1,22,4984,5552,6206,6136
4,2,Alaska,1,23,5110,5390,6053,6531
4,2,Alaska,1,24,5187,5546,5909,6366
4,2,Alaska,1,25,5354,5503,5911,6087
4,2,Alaska,1,26,5309,5452,5743,5999
4,2,Alaska,1,27,5188,5467,5660,5836
4,2,Alaska,1,28,5196,5353,5588,5728
4,2,Alaska,1,29,5091,5278,5493,5576
4,2,Alaska,1,30,4962,5248,5398,5627
4,2,Alaska,1,31,5009,4983,5305,5378
4,2,Alaska,1,32,4512,5061,4969,5371
4,2,Alaska,1,33,4419,4573,5101,4978
4,2,Alaska,1,34,4251,4456,4540,5053
4,2,Alaska,1,35,4164,4327,4556,4573
4,2,Alaska,1,36,4412,4197,4303,4569
4,2,Alaska,1,37,4099,4435,4138,4226
4,2,Alaska,1,38,4103,4150,4439,4076
4,2,Alaska,1,39,4344,4142,4131,4345
4,2,Alaska,1,40,4626,4401,4132,4140
4,2,Alaska,1,41,4863,4631,4340,4108
4,2,Alaska,1,42,4526,4847,4516,4259
4,2,Alaska,1,43,4486,4509,4790,4491
4,2,Alaska,1,44,4654,4516,4548,4791
4,2,Alaska,1,45,4813,4625,4460,4511
4,2,Alaska,1,46,5279,4812,4549,4424
4,2,Alaska,1,47,5453,5245,4691,4491
4,2,Alaska,1,48,5566,5389,5107,4557
4,2,Alaska,1,49,5627,5524,5307,5080
4,2,Alaska,1,50,5770,5598,5411,5204
4,2,Alaska,1,51,6099,5685,5478,5290
4,2,Alaska,1,52,5743,6029,5592,5413
4,2,Alaska,1,53,5807,5623,5813,5453
4,2,Alaska,1,54,5767,5732,5485,5709
4,2,Alaska,1,55,5499,5712,5554,5368
4,2,Alaska,1,56,5692,5319,5507,5412
4,2,Alaska,1,57,5482,5575,5168,5339
4,2,Alaska,1,58,5218,5357,5407,5006
4,2,Alaska,1,59,4934,5047,5179,5240
4,2,Alaska,1,60,4599,4786,4884,5000
4,2,Alaska,1,61,4490,4410,4545,4667
4,2,Alaska,1,62,4181,4349,4227,4356
4,2,Alaska,1,63,3778,4039,4137,4056
4,2,Alaska,1,64,3769,3641,3893,3932
4,2,Alaska,1,65,2700,3571,3491,3752
4,2,Alaska,1,66,2681,2582,3445,3326
4,2,Alaska,1,67,2540,2589,2506,3334
4,2,Alaska,1,68,2396,2377,2488,2387
4,2,Alaska,1,69,2072,2298,2256,2404
4,2,Alaska,1,70,1880,1978,2243,2169
4,2,Alaska,1,71,1579,1758,1862,2133
4,2,Alaska,1,72,1396,1500,1680,1778
4,2,Alaska,1,73,1331,1351,1430,1603
4,2,Alaska,1,74,1184,1265,1286,1358
4,2,Alaska,1,75,1044,1113,1202,1222
4,2,Alaska,1,76,958,1004,1072,1141
4,2,Alaska,1,77,865,924,962,1013
4,2,Alaska,1,78,775,804,860,893
4,2,Alaska,1,79,696,718,760,795
4,2,Alaska,1,80,672,650,664,697
4,2,Alaska,1,81,659,639,615,624
4,2,Alaska,1,82,557,616,580,562
4,2,Alaska,1,83,494,525,564,535
4,2,Alaska,1,84,382,444,477,506
4,2,Alaska,1,85,1789,1871,2026,2161
4,2,Alaska,1,999,359394,363379,366749,368225
4,2,Alaska,2,0,5661,5498,5454,5462
4,2,Alaska,2,1,5201,5539,5348,5299
4,2,Alaska,2,2,5309,5112,5484,5242
4,2,Alaska,2,3,5297,5247,5057,5441
4,2,Alaska,2,4,5232,5269,5209,4995
4,2,Alaska,2,5,5107,5202,5208,5102
4,2,Alaska,2,6,5037,5112,5131,5120
4,2,Alaska,2,7,5009,5043,5075,4981
4,2,Alaska,2,8,4991,4969,5011,5028
4,2,Alaska,2,9,4900,4965,4923,4928
4,2,Alaska,2,10,4920,4838,4899,4831
4,2,Alaska,2,11,5028,4959,4801,4826
4,2,Alaska,2,12,4949,5051,4867,4725
4,2,Alaska,2,13,4908,4920,5036,4790
4,2,Alaska,2,14,4894,4889,4882,4888
4,2,Alaska,2,15,4931,4897,4865,4860
4,2,Alaska,2,16,5020,4894,4943,4905
4,2,Alaska,2,17,5215,5053,4986,4923
4,2,Alaska,2,18,4635,4610,4452,4393
4,2,Alaska,2,19,4451,4158,4082,3992
4,2,Alaska,2,20,4853,4661,4427,4328
4,2,Alaska,2,21,4963,5062,4982,4585
4,2,Alaska,2,22,4974,5292,5413,5152
4,2,Alaska,2,23,5146,5296,5634,5689
4,2,Alaska,2,24,5114,5318,5529,5715
4,2,Alaska,2,25,5322,5249,5479,5581
4,2,Alaska,2,26,5469,5418,5338,5543
4,2,Alaska,2,27,5233,5557,5454,5433
4,2,Alaska,2,28,5395,5282,5568,5455
4,2,Alaska,2,29,5165,5477,5323,5594
4,2,Alaska,2,30,5003,5156,5439,5335
4,2,Alaska,2,31,5005,5006,5086,5386
4,2,Alaska,2,32,4548,5004,4969,5065
4,2,Alaska,2,33,4519,4545,4973,4970
4,2,Alaska,2,34,4429,4525,4499,4940
4,2,Alaska,2,35,4187,4401,4461,4445
4,2,Alaska,2,36,4307,4201,4320,4401
4,2,Alaska,2,37,4166,4279,4106,4313
4,2,Alaska,2,38,4156,4184,4191,4031
4,2,Alaska,2,39,4375,4184,4128,4138
4,2,Alaska,2,40,4583,4354,4091,4053
4,2,Alaska,2,41,4806,4545,4254,3979
4,2,Alaska,2,42,4375,4769,4444,4210
4,2,Alaska,2,43,4299,4363,4705,4388
4,2,Alaska,2,44,4379,4262,4291,4600
4,2,Alaska,2,45,4480,4378,4160,4251
4,2,Alaska,2,46,4943,4427,4314,4090
4,2,Alaska,2,47,5019,4865,4322,4254
4,2,Alaska,2,48,5233,4945,4741,4244
4,2,Alaska,2,49,5358,5227,4850,4733
4,2,Alaska,2,50,5394,5306,5150,4783
4,2,Alaska,2,51,5539,5290,5170,4986
4,2,Alaska,2,52,5291,5480,5166,5078
4,2,Alaska,2,53,5299,5237,5332,5056
4,2,Alaska,2,54,5417,5182,5049,5208
4,2,Alaska,2,55,5145,5311,5026,4944
4,2,Alaska,2,56,5295,5049,5164,4865
4,2,Alaska,2,57,4969,5225,4981,5095
4,2,Alaska,2,58,4652,4893,5016,4816
4,2,Alaska,2,59,4455,4529,4694,4874
4,2,Alaska,2,60,4081,4356,4374,4567
4,2,Alaska,2,61,3898,3964,4166,4225
4,2,Alaska,2,62,3611,3801,3828,4033
4,2,Alaska,2,63,3292,3519,3644,3695
4,2,Alaska,2,64,3320,3196,3392,3515
4,2,Alaska,2,65,2494,3242,3090,3259
4,2,Alaska,2,66,2433,2411,3153,3012
4,2,Alaska,2,67,2252,2351,2356,3035
4,2,Alaska,2,68,2148,2175,2309,2266
4,2,Alaska,2,69,1911,2079,2086,2240
4,2,Alaska,2,70,1699,1834,2019,1980
4,2,Alaska,2,71,1541,1640,1749,1926
4,2,Alaska,2,72,1347,1529,1585,1706
4,2,Alaska,2,73,1276,1296,1480,1513
4,2,Alaska,2,74,1160,1245,1254,1425
4,2,Alaska,2,75,1104,1115,1194,1179
4,2,Alaska,2,76,1050,1065,1079,1146
4,2,Alaska,2,77,964,1030,1021,1031
4,2,Alaska,2,78,924,924,982,974
4,2,Alaska,2,79,863,888,870,921
4,2,Alaska,2,80,815,838,852,820
4,2,Alaska,2,81,749,757,776,781
4,2,Alaska,2,82,726,732,742,741
4,2,Alaska,2,83,658,693,670,690
4,2,Alaska,2,84,582,626,624,605
4,2,Alaska,2,85,3277,3455,3670,3770
4,2,Alaska,2,999,344130,346720,346917,346392
4,4,Arizona,0,0,84919,84593,85949,85876
4,4,Arizona,0,1,87541,84624,84484,85845
4,4,Arizona,0,2,88161,87909,85034,85064
4,4,Arizona,0,3,92010,88539,88195,85368
4,4,Arizona,0,4,92941,92294,88951,88735
4,4,Arizona,0,5,91303,93412,92693,89584
4,4,Arizona,0,6,90523,91720,93685,93286
4,4,Arizona,0,7,90011,91010,92184,94257
4,4,Arizona,0,8,90047,90085,91359,92781
4,4,Arizona,0,9,88636,90407,90085,91801
4,4,Arizona,0,10,91196,89093,90738,90290
4,4,Arizona,0,11,92279,91628,89445,91257
4,4,Arizona,0,12,89696,92516,91861,89854
4,4,Arizona,0,13,89195,90146,92884,92426
4,4,Arizona,0,14,88966,89581,90332,93347
4,4,Arizona,0,15,88495,89386,89597,90592
4,4,Arizona,0,16,89576,89076,89834,90421
4,4,Arizona,0,17,90811,90278,89524,90906
4,4,Arizona,0,18,90988,91156,90738,90768
4,4,Arizona,0,19,92684,90368,90256,91037
4,4,Arizona,0,20,95603,93614,90982,91472
4,4,Arizona,0,21,95892,97774,95157,93293
4,4,Arizona,0,22,90977,97632,98990,96536
4,4,Arizona,0,23,88667,93869,99898,102029
4,4,Arizona,0,24,85467,88983,93932,100155
4,4,Arizona,0,25,85955,86056,89577,94399
4,4,Arizona,0,26,87469,86254,86392,90338
4,4,Arizona,0,27,85205,87718,86396,86973
4,4,Arizona,0,28,86882,85340,87935,86884
4,4,Arizona,0,29,87938,87508,85936,88872
4,4,Arizona,0,30,87381,88168,87832,86418
4,4,Arizona,0,31,89589,87480,88271,88150
4,4,Arizona,0,32,83610,90003,88065,89086
4,4,Arizona,0,33,81509,83433,89715,88203
4,4,Arizona,0,34,81157,81940,83729,90222
4,4,Arizona,0,35,79285,81511,82133,84090
4,4,Arizona,0,36,83038,79523,81586,82482
4,4,Arizona,0,37,79821,83188,79575,81942
4,4,Arizona,0,38,79663,80224,83710,80261
4,4,Arizona,0,39,82446,79647,80246,83856
4,4,Arizona,0,40,86946,82771,79957,80800
4,4,Arizona,0,41,87689,86821,82710,80066
4,4,Arizona,0,42,82472,88140,87152,83394
4,4,Arizona,0,43,79761,82468,88040,87158
4,4,Arizona,0,44,78408,80142,82737,88584
4,4,Arizona,0,45,78954,78560,80274,82829
4,4,Arizona,0,46,84093,79198,78651,80714
4,4,Arizona,0,47,84930,84145,79095,78729
4,4,Arizona,0,48,85150,85222,84239,79343
4,4,Arizona,0,49,85518,85476,85357,84623
4,4,Arizona,0,50,86129,85907,85606,85704
4,4,Arizona,0,51,87573,86300,86079,85905
4,4,Arizona,0,52,84009,87669,86397,86338
4,4,Arizona,0,53,83562,84101,87604,86434
4,4,Arizona,0,54,82710,83848,84176,87988
4,4,Arizona,0,55,79913,82989,84029,84606
4,4,Arizona,0,56,79733,80365,83222,84493
4,4,Arizona,0,57,77693,80079,80511,83743
4,4,Arizona,0,58,75465,78023,80328,80906
4,4,Arizona,0,59,73371,75927,78353,80781
4,4,Arizona,0,60,72854,73840,76406,78712
4,4,Arizona,0,61,72861,73310,74253,76953
4,4,Arizona,0,62,72361,73477,73846,74841
4,4,Arizona,0,63,73763,72790,73917,74315
4,4,Arizona,0,64,78242,74360,73293,74512
4,4,Arizona,0,65,59057,78757,75338,74319
4,4,Arizona,0,66,59612,59587,79159,76565
4,4,Arizona,0,67,59405,59812,59924,79570
4,4,Arizona,0,68,61419,59511,59991,60331
4,4,Arizona,0,69,54314,61346,59667,60320
4,4,Arizona,0,70,50248,54389,61376,60078
4,4,Arizona,0,71,47986,50056,53999,61165
4,4,Arizona,0,72,45200,47697,49835,53857
4,4,Arizona,0,73,43446,44826,47297,49497
4,4,Arizona,0,74,39947,42874,44230,46784
4,4,Arizona,0,75,38053,39380,42162,43693
4,4,Arizona,0,76,35995,37243,38581,41493
4,4,Arizona,0,77,32295,35292,36400,37888
4,4,Arizona,0,78,31305,31264,34240,35592
4,4,Arizona,0,79,29641,30324,30160,33291
4,4,Arizona,0,80,28382,28647,29130,29131
4,4,Arizona,0,81,27335,27283,27417,28013
4,4,Arizona,0,82,24419,26177,25958,26256
4,4,Arizona,0,83,22263,22892,24562,24455
4,4,Arizona,0,84,20331,20937,21535,23147
4,4,Arizona,0,85,109193,114333,119392,124772
4,4,Arizona,0,999,6451538,6536241,6614470,6711844
4,4,Arizona,1,0,43205,43458,43873,43907
4,4,Arizona,1,1,44698,43063,43430,43820
4,4,Arizona,1,2,45029,44901,43286,43752
4,4,Arizona,1,3,46757,45279,44979,43393
4,4,Arizona,1,4,47340,46850,45361,45119
4,4,Arizona,1,5,46687,47539,47002,45730
4,4,Arizona,1,6,46220,46933,47570,47374
4,4,Arizona,1,7,45957,46487,47222,47894
4,4,Arizona,1,8,46001,45987,46669,47537
4,4,Arizona,1,9,44997,46098,45985,46825
4,4,Arizona,1,10,46497,45224,46253,46069
4,4,Arizona,1,11,46982,46686,45360,46537
4,4,Arizona,1,12,45497,47035,46807,45573
4,4,Arizona,1,13,45604,45789,47219,47070
4,4,Arizona,1,14,45453,45806,45891,47516
4,4,Arizona,1,15,45224,45638,45804,45963
4,4,Arizona,1,16,46004,45582,45981,46206
4,4,Arizona,1,17,46488,46451,45847,46596
4,4,Arizona,1,18,46948,46839,46858,46512
4,4,Arizona,1,19,48191,47114,46714,47382
4,4,Arizona,1,20,49126,48343,46945,47077
4,4,Arizona,1,21,49563,50268,49191,48297
4,4,Arizona,1,22,46933,50333,50708,49884
4,4,Arizona,1,23,45472,48098,51094,51911
4,4,Arizona,1,24,43963,45639,47991,51229
4,4,Arizona,1,25,44153,44474,46044,48381
4,4,Arizona,1,26,44922,44427,44823,46560
4,4,Arizona,1,27,43713,44987,44509,45170
4,4,Arizona,1,28,44371,43851,45142,44883
4,4,Arizona,1,29,44636,44706,44170,45670
4,4,Arizona,1,30,44355,44829,44985,44501
4,4,Arizona,1,31,45771,44330,44714,45012
4,4,Arizona,1,32,42392,45907,44585,45153
4,4,Arizona,1,33,41299,42108,45667,44547
4,4,Arizona,1,34,40869,41524,42256,46021
4,4,Arizona,1,35,39910,40932,41517,42252
4,4,Arizona,1,36,42050,39919,40974,41583
4,4,Arizona,1,37,40122,42052,39705,40991
4,4,Arizona,1,38,40054,40219,42161,39937
4,4,Arizona,1,39,41207,39969,40158,42206
4,4,Arizona,1,40,43621,41331,40120,40417
4,4,Arizona,1,41,44256,43515,41314,40234
4,4,Arizona,1,42,41683,44424,43559,41644
4,4,Arizona,1,43,40253,41679,44344,43511
4,4,Arizona,1,44,39433,40362,41658,44528
4,4,Arizona,1,45,39710,39321,40315,41572
4,4,Arizona,1,46,42052,39654,39258,40415
4,4,Arizona,1,47,42224,42078,39638,39389
4,4,Arizona,1,48,42342,42274,42028,39705
4,4,Arizona,1,49,42435,42392,42226,42122
4,4,Arizona,1,50,42492,42614,42437,42471
4,4,Arizona,1,51,43027,42336,42500,42329
4,4,Arizona,1,52,41071,43120,42391,42628
4,4,Arizona,1,53,40580,40967,42922,42295
4,4,Arizona,1,54,39919,40562,40796,42961
4,4,Arizona,1,55,38396,39876,40536,40884
4,4,Arizona,1,56,38332,38586,39895,40672
4,4,Arizona,1,57,36923,38246,38421,39912
4,4,Arizona,1,58,35780,37045,38332,38621
4,4,Arizona,1,59,34691,35841,37012,38366
4,4,Arizona,1,60,34288,34874,35952,37162
4,4,Arizona,1,61,34521,34421,34984,36090
4,4,Arizona,1,62,34245,34760,34675,35236
4,4,Arizona,1,63,35078,34372,34838,34773
4,4,Arizona,1,64,37192,35337,34620,35054
4,4,Arizona,1,65,28036,37420,35787,35071
4,4,Arizona,1,66,28043,28183,37506,36295
4,4,Arizona,1,67,28033,28141,28344,37698
4,4,Arizona,1,68,29110,28057,28247,28536
4,4,Arizona,1,69,25521,29050,28096,28364
4,4,Arizona,1,70,23600,25558,28988,28207
4,4,Arizona,1,71,22660,23466,25330,28827
4,4,Arizona,1,72,21450,22465,23276,25175
4,4,Arizona,1,73,20836,21217,22217,23104
4,4,Arizona,1,74,19083,20549,20917,21937
4,4,Arizona,1,75,18116,18829,20188,20618
4,4,Arizona,1,76,17097,17642,18413,19813
4,4,Arizona,1,77,15251,16702,17172,18048
4,4,Arizona,1,78,14645,14693,16155,16715
4,4,Arizona,1,79,13817,14148,14123,15681
4,4,Arizona,1,80,13052,13240,13523,13594
4,4,Arizona,1,81,12348,12454,12634,12963
4,4,Arizona,1,82,10843,11747,11736,12025
4,4,Arizona,1,83,9604,10064,11007,10966
4,4,Arizona,1,84,8508,8995,9395,10335
4,4,Arizona,1,85,40579,42969,45526,48214
4,4,Arizona,1,999,3199436,3241250,3278801,3327217
4,4,Arizona,2,0,41714,41135,42076,41969
4,4,Arizona,2,1,42843,41561,41054,42025
4,4,Arizona,2,2,43132,43008,41748,41312
4,4,Arizona,2,3,45253,43260,43216,41975
4,4,Arizona,2,4,45601,45444,43590,43616
4,4,Arizona,2,5,44616,45873,45691,43854
4,4,Arizona,2,6,44303,44787,46115,45912
4,4,Arizona,2,7,44054,44523,44962,46363
4,4,Arizona,2,8,44046,44098,44690,45244
4,4,Arizona,2,9,43639,44309,44100,44976
4,4,Arizona,2,10,44699,43869,44485,44221
4,4,Arizona,2,11,45297,44942,44085,44720
4,4,Arizona,2,12,44199,45481,45054,44281
4,4,Arizona,2,13,43591,44357,45665,45356
4,4,Arizona,2,14,43513,43775,44441,45831
4,4,Arizona,2,15,43271,43748,43793,44629
4,4,Arizona,2,16,43572,43494,43853,44215
4,4,Arizona,2,17,44323,43827,43677,44310
4,4,Arizona,2,18,44040,44317,43880,44256
4,4,Arizona,2,19,44493,43254,43542,43655
4,4,Arizona,2,20,46477,45271,44037,44395
4,4,Arizona,2,21,46329,47506,45966,44996
4,4,Arizona,2,22,44044,47299,48282,46652
4,4,Arizona,2,23,43195,45771,48804,50118
4,4,Arizona,2,24,41504,43344,45941,48926
4,4,Arizona,2,25,41802,41582,43533,46018
4,4,Arizona,2,26,42547,41827,41569,43778
4,4,Arizona,2,27,41492,42731,41887,41803
4,4,Arizona,2,28,42511,41489,42793,42001
4,4,Arizona,2,29,43302,42802,41766,43202
4,4,Arizona,2,30,43026,43339,42847,41917
4,4,Arizona,2,31,43818,43150,43557,43138
4,4,Arizona,2,32,41218,44096,43480,43933
4,4,Arizona,2,33,40210,41325,44048,43656
4,4,Arizona,2,34,40288,40416,41473,44201
4,4,Arizona,2,35,39375,40579,40616,41838
4,4,Arizona,2,36,40988,39604,40612,40899
4,4,Arizona,2,37,39699,41136,39870,40951
4,4,Arizona,2,38,39609,40005,41549,40324
4,4,Arizona,2,39,41239,39678,40088,41650
4,4,Arizona,2,40,43325,41440,39837,40383
4,4,Arizona,2,41,43433,43306,41396,39832
4,4,Arizona,2,42,40789,43716,43593,41750
4,4,Arizona,2,43,39508,40789,43696,43647
4,4,Arizona,2,44,38975,39780,41079,44056
4,4,Arizona,2,45,39244,39239,39959,41257
4,4,Arizona,2,46,42041,39544,39393,40299
4,4,Arizona,2,47,42706,42067,39457,39340
4,4,Arizona,2,48,42808,42948,42211,39638
4,4,Arizona,2,49,43083,43084,43131,42501
4,4,Arizona,2,50,43637,43293,43169,43233
4,4,Arizona,2,51,44546,43964,43579,43576
4,4,Arizona,2,52,42938,44549,44006,43710
4,4,Arizona,2,53,42982,43134,44682,44139
4,4,Arizona,2,54,42791,43286,43380,45027
4,4,Arizona,2,55,41517,43113,43493,43722
4,4,Arizona,2,56,41401,41779,43327,43821
4,4,Arizona,2,57,40770,41833,42090,43831
4,4,Arizona,2,58,39685,40978,41996,42285
4,4,Arizona,2,59,38680,40086,41341,42415
4,4,Arizona,2,60,38566,38966,40454,41550
4,4,Arizona,2,61,38340,38889,39269,40863
4,4,Arizona,2,62,38116,38717,39171,39605
4,4,Arizona,2,63,38685,38418,39079,39542
4,4,Arizona,2,64,41050,39023,38673,39458
4,4,Arizona,2,65,31021,41337,39551,39248
4,4,Arizona,2,66,31569,31404,41653,40270
4,4,Arizona,2,67,31372,31671,31580,41872
4,4,Arizona,2,68,32309,31454,31744,31795
4,4,Arizona,2,69,28793,32296,31571,31956
4,4,Arizona,2,70,26648,28831,32388,31871
4,4,Arizona,2,71,25326,26590,28669,32338
4,4,Arizona,2,72,23750,25232,26559,28682
4,4,Arizona,2,73,22610,23609,25080,26393
4,4,Arizona,2,74,20864,22325,23313,24847
4,4,Arizona,2,75,19937,20551,21974,23075
4,4,Arizona,2,76,18898,19601,20168,21680
4,4,Arizona,2,77,17044,18590,19228,19840
4,4,Arizona,2,78,16660,16571,18085,18877
4,4,Arizona,2,79,15824,16176,16037,17610
4,4,Arizona,2,80,15330,15407,15607,15537
4,4,Arizona,2,81,14987,14829,14783,15050
4,4,Arizona,2,82,13576,14430,14222,14231
4,4,Arizona,2,83,12659,12828,13555,13489
4,4,Arizona,2,84,11823,11942,12140,12812
